Sample Names	MutationType	ID83A	ID83B
CUH832_TILS_CD4	5:Ins:R:0	0.962352983210063	0.03764701678993695
CUH832_TILS_CD4	5:Ins:R:1	0.4703155845064146	0.5296844154935855
CUH832_TILS_CD4	5:Ins:R:2	0.9845370073460995	0.015462992653900534
CUH832_TILS_CD4	5:Ins:R:3	0.8425936177358027	0.15740638226419748
CUH832_TILS_CD4	5:Ins:R:4	0.8425936177358027	0.15740638226419748
CUH832_TILS_CD4	5:Ins:R:5	0.8425936177358027	0.15740638226419748
CUH832_TILS_CD4	2:Del:M:1	0.8977801979304372	0.10221980206956285
CUH832_TILS_CD4	3:Del:M:1	0.7768599383430056	0.2231400616569944
CUH832_TILS_CD4	3:Del:M:2	0.8391412017554953	0.16085879824450466
CUH832_TILS_CD4	4:Del:M:1	0.9484248990195319	0.05157510098046812
CUH832_TILS_CD4	4:Del:M:2	0.9369114717719215	0.06308852822807853
CUH832_TILS_CD4	4:Del:M:3	0.9787880410687906	0.021211958931209474
CUH832_TILS_CD4	5:Del:M:1	0.9811115736976255	0.01888842630237451
CUH832_TILS_CD4	5:Del:M:2	0.984465804977855	0.01553419502214504
CUH832_TILS_CD4	5:Del:M:3	0.9884208824700469	0.011579117529953085
CUH832_TILS_CD4	5:Del:M:4	0.9156605098460621	0.08433949015393803
CUH832_TILS_CD4	5:Del:M:5	0.9653149205955455	0.034685079404454554
CUH832_TILS_CD8	1:Del:C:0	0.8173108317123527	0.18268916828764722
CUH832_TILS_CD8	1:Del:C:1	0.8834633866004564	0.11653661339954349
CUH832_TILS_CD8	1:Del:C:2	0.9284140248978807	0.07158597510211927
CUH832_TILS_CD8	1:Del:C:3	0.9441809138393481	0.055819086160651864
CUH832_TILS_CD8	1:Del:C:4	0.5620373031816477	0.4379626968183523
CUH832_TILS_CD8	1:Del:C:5	0.18137695488798128	0.8186230451120187
CUH832_TILS_CD8	1:Del:T:0	0.8518307277440604	0.1481692722559396
CUH832_TILS_CD8	1:Del:T:1	0.8530244593215642	0.14697554067843568
CUH832_TILS_CD8	1:Del:T:2	0.9324640090175911	0.06753599098240892
CUH832_TILS_CD8	1:Del:T:3	0.6702713255595313	0.3297286744404686
CUH832_TILS_CD8	1:Del:T:4	0.4924727650814715	0.5075272349185285
CUH832_TILS_CD8	1:Del:T:5	0.4999690302511457	0.5000309697488543
CUH832_TILS_CD8	1:Ins:C:0	0.8033170709695646	0.19668292903043544
CUH832_TILS_CD8	1:Ins:C:1	0.3650629910719534	0.6349370089280465
CUH832_TILS_CD8	1:Ins:C:2	0.6411372316236402	0.35886276837635983
CUH832_TILS_CD8	1:Ins:C:3	0.6876761727386946	0.3123238272613053
CUH832_TILS_CD8	1:Ins:C:4	0.25440285533092094	0.745597144669079
CUH832_TILS_CD8	1:Ins:C:5	0.4920871816139792	0.5079128183860208
CUH832_TILS_CD8	1:Ins:T:0	0.40065818629264616	0.599341813707354
CUH832_TILS_CD8	1:Ins:T:1	0.5224694494895861	0.4775305505104138
CUH832_TILS_CD8	1:Ins:T:2	0.8979718422800166	0.10202815771998344
CUH832_TILS_CD8	1:Ins:T:3	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	1:Ins:T:4	0.33204052781079074	0.6679594721892094
CUH832_TILS_CD8	1:Ins:T:5	0.4411100458784933	0.5588899541215068
CUH832_TILS_CD8	2:Del:R:0	0.7596110824655805	0.2403889175344194
CUH832_TILS_CD8	2:Del:R:1	0.8392118154286717	0.16078818457132826
CUH832_TILS_CD8	2:Del:R:2	0.9153976950969271	0.08460230490307277
CUH832_TILS_CD8	2:Del:R:3	0.98684213469844	0.013157865301560018
CUH832_TILS_CD8	2:Del:R:4	0.5829929546058763	0.4170070453941237
CUH832_TILS_CD8	2:Del:R:5	0.5090736213216017	0.4909263786783981
CUH832_TILS_CD8	3:Del:R:0	0.9999957099139084	4.2900860915489556e-06
CUH832_TILS_CD8	3:Del:R:1	0.9532349795862396	0.046765020413760294
CUH832_TILS_CD8	3:Del:R:2	0.6216699298997368	0.37833007010026326
CUH832_TILS_CD8	3:Del:R:3	0.6078014344793695	0.39219856552063037
CUH832_TILS_CD8	3:Del:R:4	0.36826071716024694	0.631739282839753
CUH832_TILS_CD8	3:Del:R:5	0.7662558329060326	0.23374416709396748
CUH832_TILS_CD8	4:Del:R:0	0.9999198587635183	8.01412364816962e-05
CUH832_TILS_CD8	4:Del:R:1	0.9595226184160971	0.040477381583902926
CUH832_TILS_CD8	4:Del:R:2	0.6193005913283404	0.3806994086716596
CUH832_TILS_CD8	4:Del:R:3	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	4:Del:R:4	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	4:Del:R:5	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	5:Del:R:0	0.846175352444552	0.1538246475554481
CUH832_TILS_CD8	5:Del:R:1	0.530340762254403	0.46965923774559704
CUH832_TILS_CD8	5:Del:R:2	0.9453811764178602	0.05461882358213974
CUH832_TILS_CD8	5:Del:R:3	0.5911187849535952	0.4088812150464049
CUH832_TILS_CD8	5:Del:R:4	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	5:Del:R:5	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	2:Ins:R:0	0.9647676074067896	0.035232392593210454
CUH832_TILS_CD8	2:Ins:R:1	0.9413055912717637	0.058694408728236294
CUH832_TILS_CD8	2:Ins:R:2	0.8911812739593415	0.10881872604065851
CUH832_TILS_CD8	2:Ins:R:3	0.729723151443144	0.27027684855685596
CUH832_TILS_CD8	2:Ins:R:4	0.9412549103619222	0.05874508963807778
CUH832_TILS_CD8	2:Ins:R:5	0.9979369845204679	0.002063015479532159
CUH832_TILS_CD8	3:Ins:R:0	0.8172954594054632	0.18270454059453684
CUH832_TILS_CD8	3:Ins:R:1	0.5812081409245916	0.4187918590754085
CUH832_TILS_CD8	3:Ins:R:2	0.9831284031160185	0.016871596883981644
CUH832_TILS_CD8	3:Ins:R:3	0.9423509207676798	0.05764907923232025
CUH832_TILS_CD8	3:Ins:R:4	0.9532235198952744	0.046776480104725585
CUH832_TILS_CD8	3:Ins:R:5	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	4:Ins:R:0	0.9176493248873707	0.0823506751126293
CUH832_TILS_CD8	4:Ins:R:1	0.42149024306972294	0.578509756930277
CUH832_TILS_CD8	4:Ins:R:2	0.902443652424162	0.09755634757583798
CUH832_TILS_CD8	4:Ins:R:3	0.869881744520143	0.13011825547985703
CUH832_TILS_CD8	4:Ins:R:4	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	4:Ins:R:5	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	5:Ins:R:0	0.8861034906603237	0.11389650933967625
CUH832_TILS_CD8	5:Ins:R:1	0.21274440005999148	0.7872555999400084
CUH832_TILS_CD8	5:Ins:R:2	0.9509274437415994	0.04907255625840057
CUH832_TILS_CD8	5:Ins:R:3	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	5:Ins:R:4	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	5:Ins:R:5	0.6196516271289609	0.380348372871039
CUH832_TILS_CD8	2:Del:M:1	0.7277458323531034	0.2722541676468966
CUH832_TILS_CD8	3:Del:M:1	0.5144650510182492	0.4855349489817508
CUH832_TILS_CD8	3:Del:M:2	0.6135520641546794	0.3864479358453206
CUH832_TILS_CD8	4:Del:M:1	0.8484093598083543	0.1515906401916457
CUH832_TILS_CD8	4:Del:M:2	0.8188337242787498	0.18116627572125016
CUH832_TILS_CD8	4:Del:M:3	0.9335264965956853	0.0664735034043147
CUH832_TILS_CD8	5:Del:M:1	0.940506570182667	0.059493429817332966
CUH832_TILS_CD8	5:Del:M:2	0.9507092277146056	0.04929077228539437
CUH832_TILS_CD8	5:Del:M:3	0.9629353029353511	0.03706469706464888
CUH832_TILS_CD8	5:Del:M:4	0.7676718236473024	0.2323281763526976
CUH832_TILS_CD8	5:Del:M:5	0.8944062321774562	0.10559376782254389
Cordblood_D1	1:Del:C:0	0.41431971522768196	0.5856802847723181
Cordblood_D1	1:Del:C:1	0.5451950384768779	0.4548049615231221
Cordblood_D1	1:Del:C:2	0.6722125455654838	0.3277874544345162
Cordblood_D1	1:Del:C:3	0.7278680093349974	0.27213199066500265
Cordblood_D1	1:Del:C:4	0.16869071843725364	0.8313092815627464
Cordblood_D1	1:Del:C:5	0.03384883760103929	0.9661511623989607
Cordblood_D1	1:Del:T:0	0.4761838012094414	0.5238161987905585
Cordblood_D1	1:Del:T:1	0.4785513258011775	0.5214486741988225
Cordblood_D1	1:Del:T:2	0.6858526099558219	0.31414739004417813
Cordblood_D1	1:Del:T:3	0.2432474751130888	0.7567525248869111
Cordblood_D1	1:Del:T:4	0.13302412658265253	0.8669758734173476
Cordblood_D1	1:Del:T:5	0.13652074421997926	0.8634792557800206
Cordblood_D1	1:Ins:C:0	0.3924052888704925	0.6075947111295075
Cordblood_D1	1:Ins:C:1	0.08333867878917434	0.9166613212108258
Cordblood_D1	1:Ins:C:2	0.220274755671183	0.779725244328817
Cordblood_D1	1:Ins:C:3	0.25824851011063993	0.74175148988936
Cordblood_D1	1:Ins:C:4	0.051191387614173564	0.9488086123858265
Cordblood_D1	1:Ins:C:5	0.1328463094896568	0.8671536905103432
Cordblood_D1	1:Ins:T:0	0.09560052615304826	0.9043994738469517
Cordblood_D1	1:Ins:T:1	0.14748918487282484	0.8525108151271751
Cordblood_D1	1:Ins:T:2	0.581886007631229	0.418113992368771
Cordblood_D1	1:Ins:T:3	0.20484237336046457	0.7951576266395354
Cordblood_D1	1:Ins:T:4	0.07287519375761209	0.9271248062423878
Cordblood_D1	1:Ins:T:5	0.11095455703163062	0.8890454429683693
Cordblood_D1	2:Del:R:0	0.33318362309957833	0.6668163769004216
Cordblood_D1	2:Del:R:1	0.4521483615281224	0.5478516384718776
Cordblood_D1	2:Del:R:2	0.6311207098183741	0.36887929018162596
Cordblood_D1	2:Del:R:3	0.9222358855407004	0.07776411445929969
Cordblood_D1	2:Del:R:4	0.18104293658321308	0.8189570634167869
Cordblood_D1	2:Del:R:5	0.14087143062561247	0.8591285693743875
Cordblood_D1	3:Del:R:0	0.9999728696404465	2.7130359553448703e-05
Cordblood_D1	3:Del:R:1	0.7632094533684121	0.236790546631588
Cordblood_D1	3:Del:R:2	0.20624220454318415	0.7937577954568159
Cordblood_D1	3:Del:R:3	0.19681996958815842	0.8031800304118416
Cordblood_D1	3:Del:R:4	0.08439668821098362	0.9156033117890164
Cordblood_D1	3:Del:R:5	0.3413957336333562	0.6586042663666438
Cordblood_D1	4:Del:R:0	0.9994933941101166	0.000506605889883433
Cordblood_D1	4:Del:R:1	0.7894017566625329	0.2105982433374671
Cordblood_D1	4:Del:R:2	0.2045999206504056	0.7954000793495944
Cordblood_D1	4:Del:R:3	0.20484237336046457	0.7951576266395354
Cordblood_D1	4:Del:R:4	0.20484237336046457	0.7951576266395354
Cordblood_D1	4:Del:R:5	0.20484237336046457	0.7951576266395354
Cordblood_D1	5:Del:R:0	0.4651923657161477	0.5348076342838523
Cordblood_D1	5:Del:R:1	0.1515035199468231	0.848496480053177
Cordblood_D1	5:Del:R:2	0.7324013181928475	0.2675986818071525
Cordblood_D1	5:Del:R:3	0.1860661080608631	0.8139338919391368
Cordblood_D1	5:Del:R:4	0.20484237336046457	0.7951576266395354
Cordblood_D1	5:Del:R:5	0.20484237336046457	0.7951576266395354
Cordblood_D1	2:Ins:R:0	0.8123803593484379	0.1876196406515621
Cordblood_D1	2:Ins:R:1	0.7171876560850939	0.28281234391490606
Cordblood_D1	2:Ins:R:2	0.5642662943640452	0.4357337056359548
Cordblood_D1	2:Ins:R:3	0.2991914646390552	0.7008085353609447
Cordblood_D1	2:Ins:R:4	0.7170016363917638	0.2829983636082362
Cordblood_D1	2:Ins:R:5	0.9870950066582307	0.012904993341769335
Cordblood_D1	3:Ins:R:0	0.41429473380433485	0.5857052661956652
Cordblood_D1	3:Ins:R:1	0.1799576380341532	0.8200423619658469
Cordblood_D1	3:Ins:R:2	0.9020964617045221	0.09790353829547792
Cordblood_D1	3:Ins:R:3	0.7210415741848614	0.27895842581513863
Cordblood_D1	3:Ins:R:4	0.7631629977020933	0.2368370022979067
Cordblood_D1	3:Ins:R:5	0.20484237336046457	0.7951576266395354
Cordblood_D1	4:Ins:R:0	0.6379457635169075	0.36205423648309254
Cordblood_D1	4:Ins:R:1	0.10330516687231478	0.8966948331276853
Cordblood_D1	4:Ins:R:2	0.5939470728361774	0.40605292716382263
Cordblood_D1	4:Ins:R:3	0.5138824716945938	0.4861175283054062
Cordblood_D1	4:Ins:R:4	0.20484237336046457	0.7951576266395354
Cordblood_D1	4:Ins:R:5	0.20484237336046457	0.7951576266395354
Cordblood_D1	5:Ins:R:0	0.551609065618186	0.44839093438181404
Cordblood_D1	5:Ins:R:1	0.040979875793580485	0.9590201242064196
Cordblood_D1	5:Ins:R:2	0.7539457549772235	0.2460542450227765
Cordblood_D1	5:Ins:R:3	0.20484237336046457	0.7951576266395354
Cordblood_D1	5:Ins:R:4	0.20484237336046457	0.7951576266395354
Cordblood_D1	5:Ins:R:5	0.20484237336046457	0.7951576266395354
Cordblood_D1	2:Del:M:1	0.29709837491874563	0.7029016250812543
Cordblood_D1	3:Del:M:1	0.1435032223389989	0.8564967776610011
Cordblood_D1	3:Del:M:2	0.20067171019934382	0.7993282898006562
Cordblood_D1	4:Del:M:1	0.46949047650526443	0.5305095234947356
Cordblood_D1	4:Del:M:2	0.4168048740037989	0.583195125996201
Cordblood_D1	4:Del:M:3	0.6895029347659813	0.3104970652340186
Cordblood_D1	5:Del:M:1	0.714263795406991	0.28573620459300914
Cordblood_D1	5:Del:M:2	0.7530790492203551	0.24692095077964493
Cordblood_D1	5:Del:M:3	0.8042311107796395	0.19576888922036056
Cordblood_D1	5:Del:M:4	0.3431793015703208	0.6568206984296793
Cordblood_D1	5:Del:M:5	0.5725325141690765	0.4274674858309236
Cordblood_D2	1:Del:C:0	0.0	1.0
Cordblood_D2	1:Del:C:1	0.0	1.0
Cordblood_D2	1:Del:C:2	0.0	1.0
Cordblood_D2	1:Del:C:3	0.0	1.0
Cordblood_D2	1:Del:C:4	0.0	1.0
Cordblood_D2	1:Del:C:5	0.0	1.0
Cordblood_D2	1:Del:T:0	0.0	1.0
Cordblood_D2	1:Del:T:1	0.0	1.0
Cordblood_D2	1:Del:T:2	0.0	1.0
Cordblood_D2	1:Del:T:3	0.0	1.0
Cordblood_D2	1:Del:T:4	0.0	1.0
Cordblood_D2	1:Del:T:5	0.0	1.0
Cordblood_D2	1:Ins:C:0	0.0	1.0
Cordblood_D2	1:Ins:C:1	0.0	1.0
Cordblood_D2	1:Ins:C:2	0.0	1.0
Cordblood_D2	1:Ins:C:3	0.0	1.0
Cordblood_D2	1:Ins:C:4	0.0	1.0
Cordblood_D2	1:Ins:C:5	0.0	1.0
Cordblood_D2	1:Ins:T:0	0.0	1.0
Cordblood_D2	1:Ins:T:1	0.0	1.0
Cordblood_D2	1:Ins:T:2	0.0	1.0
Cordblood_D2	1:Ins:T:3	0.0	1.0
Cordblood_D2	1:Ins:T:4	0.0	1.0
Cordblood_D2	1:Ins:T:5	0.0	1.0
Cordblood_D2	2:Del:R:0	0.0	1.0
Cordblood_D2	2:Del:R:1	0.0	1.0
Cordblood_D2	2:Del:R:2	0.0	1.0
Cordblood_D2	2:Del:R:3	0.0	1.0
Cordblood_D2	2:Del:R:4	0.0	1.0
Cordblood_D2	2:Del:R:5	0.0	1.0
Cordblood_D2	3:Del:R:0	0.0	1.0
Cordblood_D2	3:Del:R:1	0.0	1.0
Cordblood_D2	3:Del:R:2	0.0	1.0
Cordblood_D2	3:Del:R:3	0.0	1.0
Cordblood_D2	3:Del:R:4	0.0	1.0
Cordblood_D2	3:Del:R:5	0.0	1.0
Cordblood_D2	4:Del:R:0	0.0	1.0
Cordblood_D2	4:Del:R:1	0.0	1.0
Cordblood_D2	4:Del:R:2	0.0	1.0
Cordblood_D2	4:Del:R:3	0.0	1.0
Cordblood_D2	4:Del:R:4	0.0	1.0
Cordblood_D2	4:Del:R:5	0.0	1.0
Cordblood_D2	5:Del:R:0	0.0	1.0
Cordblood_D2	5:Del:R:1	0.0	1.0
Cordblood_D2	5:Del:R:2	0.0	1.0
Cordblood_D2	5:Del:R:3	0.0	1.0
Cordblood_D2	5:Del:R:4	0.0	1.0
Cordblood_D2	5:Del:R:5	0.0	1.0
Cordblood_D2	2:Ins:R:0	0.0	1.0
Cordblood_D2	2:Ins:R:1	0.0	1.0
Cordblood_D2	2:Ins:R:2	0.0	1.0
Cordblood_D2	2:Ins:R:3	0.0	1.0
Cordblood_D2	2:Ins:R:4	0.0	1.0
Cordblood_D2	2:Ins:R:5	0.0	1.0
Cordblood_D2	3:Ins:R:0	0.0	1.0
Cordblood_D2	3:Ins:R:1	0.0	1.0
Cordblood_D2	3:Ins:R:2	0.0	1.0
Cordblood_D2	3:Ins:R:3	0.0	1.0
Cordblood_D2	3:Ins:R:4	0.0	1.0
Cordblood_D2	3:Ins:R:5	0.0	1.0
Cordblood_D2	4:Ins:R:0	0.0	1.0
Cordblood_D2	4:Ins:R:1	0.0	1.0
Cordblood_D2	4:Ins:R:2	0.0	1.0
Cordblood_D2	4:Ins:R:3	0.0	1.0
Cordblood_D2	4:Ins:R:4	0.0	1.0
Cordblood_D2	4:Ins:R:5	0.0	1.0
Cordblood_D2	5:Ins:R:0	0.0	1.0
Cordblood_D2	5:Ins:R:1	0.0	1.0
Cordblood_D2	5:Ins:R:2	0.0	1.0
Cordblood_D2	5:Ins:R:3	0.0	1.0
Cordblood_D2	5:Ins:R:4	0.0	1.0
Cordblood_D2	5:Ins:R:5	0.0	1.0
Cordblood_D2	2:Del:M:1	0.0	1.0
Cordblood_D2	3:Del:M:1	0.0	1.0
Cordblood_D2	3:Del:M:2	0.0	1.0
Cordblood_D2	4:Del:M:1	0.0	1.0
Cordblood_D2	4:Del:M:2	0.0	1.0
Cordblood_D2	4:Del:M:3	0.0	1.0
Cordblood_D2	5:Del:M:1	0.0	1.0
Cordblood_D2	5:Del:M:2	0.0	1.0
Cordblood_D2	5:Del:M:3	0.0	1.0
Cordblood_D2	5:Del:M:4	0.0	1.0
Cordblood_D2	5:Del:M:5	0.0	1.0
Cordblood_H1	1:Del:C:0	1.0	0.0
Cordblood_H1	1:Del:C:1	1.0	0.0
Cordblood_H1	1:Del:C:2	1.0	0.0
Cordblood_H1	1:Del:C:3	1.0	0.0
Cordblood_H1	1:Del:C:4	1.0	0.0
Cordblood_H1	1:Del:C:5	1.0	0.0
Cordblood_H1	1:Del:T:0	1.0	0.0
Cordblood_H1	1:Del:T:1	1.0	0.0
Cordblood_H1	1:Del:T:2	1.0	0.0
Cordblood_H1	1:Del:T:3	1.0	0.0
Cordblood_H1	1:Del:T:4	1.0	0.0
Cordblood_H1	1:Del:T:5	1.0	0.0
Cordblood_H1	1:Ins:C:0	1.0	0.0
Cordblood_H1	1:Ins:C:1	1.0	0.0
Cordblood_H1	1:Ins:C:2	1.0	0.0
Cordblood_H1	1:Ins:C:3	1.0	0.0
Cordblood_H1	1:Ins:C:4	1.0	0.0
Cordblood_H1	1:Ins:C:5	1.0	0.0
Cordblood_H1	1:Ins:T:0	1.0	0.0
Cordblood_H1	1:Ins:T:1	1.0	0.0
Cordblood_H1	1:Ins:T:2	1.0	0.0
Cordblood_H1	1:Ins:T:3	1.0	0.0
Cordblood_H1	1:Ins:T:4	1.0	0.0
Cordblood_H1	1:Ins:T:5	1.0	0.0
Cordblood_H1	2:Del:R:0	1.0	0.0
Cordblood_H1	2:Del:R:1	1.0	0.0
Cordblood_H1	2:Del:R:2	1.0	0.0
Cordblood_H1	2:Del:R:3	1.0	0.0
Cordblood_H1	2:Del:R:4	1.0	0.0
Cordblood_H1	2:Del:R:5	1.0	0.0
Cordblood_H1	3:Del:R:0	1.0	0.0
Cordblood_H1	3:Del:R:1	1.0	0.0
Cordblood_H1	3:Del:R:2	1.0	0.0
Cordblood_H1	3:Del:R:3	1.0	0.0
Cordblood_H1	3:Del:R:4	1.0	0.0
Cordblood_H1	3:Del:R:5	1.0	0.0
Cordblood_H1	4:Del:R:0	1.0	0.0
Cordblood_H1	4:Del:R:1	1.0	0.0
Cordblood_H1	4:Del:R:2	1.0	0.0
Cordblood_H1	4:Del:R:3	1.0	0.0
Cordblood_H1	4:Del:R:4	1.0	0.0
Cordblood_H1	4:Del:R:5	1.0	0.0
Cordblood_H1	5:Del:R:0	1.0	0.0
Cordblood_H1	5:Del:R:1	1.0	0.0
Cordblood_H1	5:Del:R:2	1.0	0.0
Cordblood_H1	5:Del:R:3	1.0	0.0
Cordblood_H1	5:Del:R:4	1.0	0.0
Cordblood_H1	5:Del:R:5	1.0	0.0
Cordblood_H1	2:Ins:R:0	1.0	0.0
Cordblood_H1	2:Ins:R:1	1.0	0.0
Cordblood_H1	2:Ins:R:2	1.0	0.0
Cordblood_H1	2:Ins:R:3	1.0	0.0
Cordblood_H1	2:Ins:R:4	1.0	0.0
Cordblood_H1	2:Ins:R:5	1.0	0.0
Cordblood_H1	3:Ins:R:0	1.0	0.0
Cordblood_H1	3:Ins:R:1	1.0	0.0
Cordblood_H1	3:Ins:R:2	1.0	0.0
Cordblood_H1	3:Ins:R:3	1.0	0.0
Cordblood_H1	3:Ins:R:4	1.0	0.0
Cordblood_H1	3:Ins:R:5	1.0	0.0
Cordblood_H1	4:Ins:R:0	1.0	0.0
Cordblood_H1	4:Ins:R:1	1.0	0.0
Cordblood_H1	4:Ins:R:2	1.0	0.0
Cordblood_H1	4:Ins:R:3	1.0	0.0
Cordblood_H1	4:Ins:R:4	1.0	0.0
Cordblood_H1	4:Ins:R:5	1.0	0.0
Cordblood_H1	5:Ins:R:0	1.0	0.0
Cordblood_H1	5:Ins:R:1	1.0	0.0
Cordblood_H1	5:Ins:R:2	1.0	0.0
Cordblood_H1	5:Ins:R:3	1.0	0.0
Cordblood_H1	5:Ins:R:4	1.0	0.0
Cordblood_H1	5:Ins:R:5	1.0	0.0
Cordblood_H1	2:Del:M:1	1.0	0.0
Cordblood_H1	3:Del:M:1	1.0	0.0
Cordblood_H1	3:Del:M:2	1.0	0.0
Cordblood_H1	4:Del:M:1	1.0	0.0
Cordblood_H1	4:Del:M:2	1.0	0.0
Cordblood_H1	4:Del:M:3	1.0	0.0
Cordblood_H1	5:Del:M:1	1.0	0.0
Cordblood_H1	5:Del:M:2	1.0	0.0
Cordblood_H1	5:Del:M:3	1.0	0.0
Cordblood_H1	5:Del:M:4	1.0	0.0
Cordblood_H1	5:Del:M:5	1.0	0.0
Cordblood_H2	1:Del:C:0	0.44564002439490824	0.5543599756050918
Cordblood_H2	1:Del:C:1	0.5766675923340523	0.42333240766594765
Cordblood_H2	1:Del:C:2	0.699736320019221	0.3002636799807791
Cordblood_H2	1:Del:C:3	0.7524395541831924	0.24756044581680753
Cordblood_H2	1:Del:C:4	0.18738356172629636	0.8126164382737037
Cordblood_H2	1:Del:C:5	0.03828786096646125	0.9617121390335388
Cordblood_H2	1:Del:T:0	0.5081233929124787	0.49187660708752146
Cordblood_H2	1:Del:T:1	0.5104949559574834	0.4895050440425166
Cordblood_H2	1:Del:T:2	0.7127205250903893	0.2872794749096107
Cordblood_H2	1:Del:T:3	0.2675431495892304	0.7324568504107696
Cordblood_H2	1:Del:T:4	0.1484705753963787	0.8515294246036212
Cordblood_H2	1:Del:T:5	0.15230188658149296	0.8476981134185071
Cordblood_H2	1:Ins:C:0	0.42326620583857727	0.5767337941614228
Cordblood_H2	1:Ins:C:1	0.09363889744276785	0.9063611025572321
Cordblood_H2	1:Ins:C:2	0.24301273541032234	0.7569872645896778
Cordblood_H2	1:Ins:C:3	0.2834812245944732	0.7165187754055268
Cordblood_H2	1:Ins:C:4	0.05776876818824481	0.9422312318117552
Cordblood_H2	1:Ins:C:5	0.14827564190002437	0.8517243580999756
Cordblood_H2	1:Ins:T:0	0.10723894792226377	0.8927610520777363
Cordblood_H2	1:Ins:T:1	0.16429697905753773	0.8357030209424623
Cordblood_H2	1:Ins:T:2	0.6126235868787259	0.3873764131212742
Cordblood_H2	1:Ins:T:3	0.22644998530454272	0.7735500146954573
Cordblood_H2	1:Ins:T:4	0.08199786423674603	0.9180021357632541
Cordblood_H2	1:Ins:T:5	0.12420547434680033	0.8757945256531997
Cordblood_H2	2:Del:R:0	0.3621631841780148	0.6378368158219851
Cordblood_H2	2:Del:R:1	0.48396530367815654	0.5160346963218434
Cordblood_H2	2:Del:R:2	0.6603515093427818	0.33964849065721825
Cordblood_H2	2:Del:R:3	0.9309229736215198	0.06907702637848025
Cordblood_H2	2:Del:R:4	0.20077396765895483	0.7992260323410451
Cordblood_H2	2:Del:R:5	0.15706401224214828	0.8429359877578517
Cordblood_H2	3:Del:R:0	0.9999761252058652	2.3874794134844756e-05
Cordblood_H2	3:Del:R:1	0.7855301880842624	0.21446981191573758
Cordblood_H2	3:Del:R:2	0.2279551453826175	0.7720448546173825
Cordblood_H2	3:Del:R:3	0.2178131503110719	0.7821868496889279
Cordblood_H2	3:Del:R:4	0.09481414570883871	0.9051858542911613
Cordblood_H2	3:Del:R:5	0.3706924924802668	0.6293075075197332
Cordblood_H2	4:Del:R:0	0.9995541597130647	0.00044584028693525813
Cordblood_H2	4:Del:R:1	0.8098685848181615	0.19013141518183851
Cordblood_H2	4:Del:R:2	0.22618923268553762	0.7738107673144623
Cordblood_H2	4:Del:R:3	0.22644998530454272	0.7735500146954573
Cordblood_H2	4:Del:R:4	0.22644998530454272	0.7735500146954573
Cordblood_H2	4:Del:R:5	0.22644998530454272	0.7735500146954573
Cordblood_H2	5:Del:R:0	0.4970943479877308	0.5029056520122692
Cordblood_H2	5:Del:R:1	0.16867827016655695	0.831321729833443
Cordblood_H2	5:Del:R:2	0.7567003604710537	0.24329963952894643
Cordblood_H2	5:Del:R:3	0.20620674730636465	0.7937932526936355
Cordblood_H2	5:Del:R:4	0.22644998530454272	0.7735500146954573
Cordblood_H2	5:Del:R:5	0.22644998530454272	0.7735500146954573
Cordblood_H2	2:Ins:R:0	0.8310918580388812	0.1689081419611188
Cordblood_H2	2:Ins:R:1	0.7423822394308006	0.25761776056919944
Cordblood_H2	2:Ins:R:2	0.5953985187105963	0.4046014812894037
Cordblood_H2	2:Ins:R:3	0.3266628371764748	0.6733371628235253
Cordblood_H2	2:Ins:R:4	0.7422068347551091	0.25779316524489093
Cordblood_H2	2:Ins:R:5	0.9886259920796652	0.011374007920334751
Cordblood_H2	3:Ins:R:0	0.4456145913457124	0.5543854086542875
Cordblood_H2	3:Ins:R:1	0.1995992154879893	0.8004007845120107
Cordblood_H2	3:Ins:R:2	0.9128206664737641	0.08717933352623577
Cordblood_H2	3:Ins:R:3	0.7460144150063295	0.2539855849936706
Cordblood_H2	3:Ins:R:4	0.7854868806818974	0.21451311931810263
Cordblood_H2	3:Ins:R:5	0.22644998530454272	0.7735500146954573
Cordblood_H2	4:Ins:R:0	0.6669211592496955	0.3330788407503045
Cordblood_H2	4:Ins:R:1	0.11576149500595154	0.8842385049940484
Cordblood_H2	4:Ins:R:2	0.6243703624321676	0.37562963756783235
Cordblood_H2	4:Ins:R:3	0.5457163454131667	0.4542836545868333
Cordblood_H2	4:Ins:R:4	0.22644998530454272	0.7735500146954573
Cordblood_H2	4:Ins:R:5	0.22644998530454272	0.7735500146954573
Cordblood_H2	5:Ins:R:0	0.5829772724904273	0.41702272750957275
Cordblood_H2	5:Ins:R:1	0.0463092569113885	0.9536907430886116
Cordblood_H2	5:Ins:R:2	0.7768844407210095	0.22311555927899052
